path,type,Language,translationOf,id,title,text,description,hebergementsConcernes,maisonsTourisme,startDate,endDate,state,image
sejour-fute/musiknacht-in-beloeil/nuit-musicale-de-beloeil,Image,,,nuit-musicale-de-beloeil,Nuit musicale de Beloeil,,gîte et chambre d'hôtes Beloeil Nuit musicale,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/musiknacht-in-beloeil/nuit-musicale-de-beloeil
sejour-fute/musiknacht-in-beloeil/nuit-musicale-de-beloeil-1,Image,,,nuit-musicale-de-beloeil-1,Nuit musicale de Beloeil,,Beloeil chambre d'hôtes et gîtes pour la Nuit musicale,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/musiknacht-in-beloeil/nuit-musicale-de-beloeil-1
sejour-fute/musiknacht-in-beloeil/nuit-musicale-de-beloeil-2,Vignette,,,nuit-musicale-de-beloeil-2,Nuit musicale de Beloeil,,chambre d'hôtes et gîte proche de Beloeil,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/musiknacht-in-beloeil/nuit-musicale-de-beloeil-2
sejour-fute/de-muzikale-nacht-van-beloeil,SejourFute,nl,sejour-fute/nuit-musical-de-bel153il,de-muzikale-nacht-van-beloeil,De Muzikale Nacht van Beloeil,"<p align=""center""><img class=""image-inline"" src=""nuit-musicale-de-beloeil"" alt=""Nuit musicale de Beloeil"" /><br /></p>
<p>Nu al 20 jaar lang kent de klassieke muziek een hoogdag op het prinsendomein van Beloeil. Om deze bijzondere verjaardag nog meer luister te geven, werd gesleuteld aan de programmering. Er wordt geen hulde gebracht aan één bepaalde componist, zoals de afgelopen 7 jaar het geval was, maar u wordt uitgenodigd om kennis te maken met 20 van de grootste componisten van klassieke muziek. Liefst 350 artiesten zetten zich dit jaar in om u een muzikale wandeling te bezorgen in gezelschap van de grootste componisten.</p>
<p align=""center""><img class=""image-inline"" src=""nuit-musicale-de-beloeil-1"" alt=""Nuit musicale de Beloeil"" /><br /></p>
<h3>Stelt u even het programma voor.</h3>
<p>Wanneer u de grote laan van het Kasteel betreedt, komt u Duitsland binnen en maakt u kennis met het meesterschap van componisten zoals Bach, Beethoven et Brahms. Iets verder bent u al in Wenen en ontdekt u het genie van Mozart en de poëzie van Schubert, maar ook Haydn, de meester van de symfonie en Strauss, de koning van de wals. Langs de Oranjerieweg wandelt u Frankrijk en de wereld van de opera binnen, waar u Bizet en Lully ontmoet, Berlioz, Gounod en de ‘Cancans parisiens’ van Offenbach. Na een rondje in het oosten van het park voor een ontmoeting met Liszt en Chopin, de onbetwistbare meester van de piano, bent u aanbeland in Rusland, waar de balletmeester Tchaikovsky u verwacht. In de schaduw van het Kasteel vindt u vervolgens de grote Italiaanse componisten, zoals Puccini, Verdi en Vivaldi. De grote reis door de wereld van de klassieke muziek eindigt in Engeland, wanneer u de koninklijke weg volgt naar de tempel van Pomone voor een ontmoeting met Purcell en Haendel.</p>
<h3>Laat u een avond meeslepen door de klassieke muziek en laat u onderdompelen in het sprookjesachtige universum van een unieke muzieknacht!</h3>
<p class=""discreet"">Om er meer over te vernemen...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.ideefixe.be"" target=""_blank"">Nuit musicale de Beloeil<br /></a></p>
</li><li>
<p class=""discreet""><a href=""http://www.chateaudebeloeil.com/"" target=""_blank"">Château de Beloeil</a></p>
</li><li>
<p class=""discreet""><a href=""http://www.tournaisis.be"" target=""_blank"">Maison du Tourisme du Tournaisis</a></p>
</li></ul>
<br />","Betreed de sprookjeswereld van de Muzikale Nacht die georganiseerd wordt op zaterdag 9 augustus 2008, van 18 tot 24 u, in het park en het kasteel van Beloeil.",,9,2008/06/18,2008/08/09,publish,
sejour-fute/de-muzikale-nacht-van-beloeil/nuit-musicale-de-beloeil,Image,,,nuit-musicale-de-beloeil,De Muzikale Nacht van Beloeil,,landelijke gite en gastenkamers Muzikale Nacht van Beloeil,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/de-muzikale-nacht-van-beloeil/nuit-musicale-de-beloeil
sejour-fute/de-muzikale-nacht-van-beloeil/nuit-musicale-de-beloeil-1,Image,,,nuit-musicale-de-beloeil-1,De Muzikale Nacht van Beloeil,,Beloeil gastenkamer et vakantiewoning voor de De Muzikale Nacht van Beloeil,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/de-muzikale-nacht-van-beloeil/nuit-musicale-de-beloeil-1
sejour-fute/de-muzikale-nacht-van-beloeil/nuit-musicale-de-beloeil-2,Vignette,,,nuit-musicale-de-beloeil-2,De Muzikale Nacht van Beloeil ,,gastenkamer en gite Beloeil,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/de-muzikale-nacht-van-beloeil/nuit-musicale-de-beloeil-2
sejour-fute/festival-dart-de-huy-musique-et-voix-du-monde,SejourFute,fr,,festival-dart-de-huy-musique-et-voix-du-monde,Festival d'art de Huy,"
<div align=""center""><img class=""image-inline"" src=""festival-dart-de-huy-musique-et-voix-du-monde-1"" alt=""Festival d'art de Huy: musique et voix du monde"" /><br /></div>
<p><br />Le Festival d'Art de Huy vous propose un voyage à travers les musiques et les voix du monde, traditionnelles et actuelles. Un parcours riche en émotions, fait de valeurs, de partage et d'ouverture. Cette année, découvrez un festival pas comme les autres avec les mélanges les plus fous : quand la musique indienne rencontre la guitare hawaïenne, la trompette la musique arabe...</p>
<p></p>
<br />
<p class=""discreet"">En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.huyartfestival.be"" target=""_blank"">Festival d'art de Huy</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.pays-de-huy.be/"">Maison du tourisme du pays de Huy</a></p>
</li></ul>
","Du 17 au 23 août 2009, festival d'art de Huy: musique et voix du monde",,20,2009/05/19,2009/08/24,publish,
sejour-fute/festival-dart-de-huy-musique-et-voix-du-monde/festival-dart-de-huy-musique-et-voix-du-monde-1,Image,,,festival-dart-de-huy-musique-et-voix-du-monde-1,Festival d'art de Huy: musique et voix du monde,,Huy Festival d'Art gîte et chambre d'hôtes,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/festival-dart-de-huy-musique-et-voix-du-monde/festival-dart-de-huy-musique-et-voix-du-monde-1
sejour-fute/festival-dart-de-huy-musique-et-voix-du-monde/festival-dart-de-huy-musique-et-voix-du-monde,Vignette,,,festival-dart-de-huy-musique-et-voix-du-monde,Festival d'art de Huy: musique et voix du monde,,"Logement à proximité de Huy, festival d'art de Huy: musique et voix du monde",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/festival-dart-de-huy-musique-et-voix-du-monde/festival-dart-de-huy-musique-et-voix-du-monde
sejour-fute/weekend-van-het-bos,SejourFute,nl,sejour-fute/week-end-du-bois,weekend-van-het-bos,Weekend van het Bos,"<p align=""center""><b><img class=""image-inline"" src=""week-end-du-bois-1"" alt=""vakantiewoning Comblain au Pont"" /><br /></b></p>
<p><b>Omgaan met hout</b><br />Dubbeltentoonstelling van ambachtelijke sculpturen van Christian Jamoye (meubelen en sculpturen gemaakt met een kettingzaag) en Danilo Malmusi (voorwerpen gemaakt met een Opinel-mes). De kunstenaars werken ter plaatse.</p>
<p><b>Omgaan met bomen</b><br />Sensibilisering voor de verzorging van bomen en demonstraties van verzorging in de hoogte.</p>
<p><b>Klimmen in bomen</b><br />Initiatie in de technieken om in bomen te klimmen. Animaties voor kinderen vanaf 8 jaar.</p>
<p><b>Kennismaking met het bos en zijn bomen</b><br />Wandeling (op reservering) met een natuurgids van de vzw ‘Découverte de Comblain-au-Pont et environs’. Leer de verschillende boomsoorten herkennen en ontdek hun praktisch gebruik. De wandeling vertrekt elke dag om 10 u aan het onthaalgebouw van de grot.</p>
<p><i><b>Praktische informatie en reserveringen</b></i></p>
<p><i>wandeling: volwassenen € 4, kinderen (6-11 jaar) € 2<br />wandeling en bezoek aan de grot: volwassenen € 10, kinderen (6-11 jaar) € 6<br />bezoek aan de grot: volwassenen € 8, kinderen (6-11 jaar) € 5</i><i><br /></i></p>
<p><i>Deelnemen aan de wandelingen kan enkel na reservering.<br />Bezoek aan de grot om 10.30 u, 12.30 u, 14 u, 15.30 u en 17 u.</i></p>
<p><i>Bureau voor Toerisme - Place Leblanc, 
1 in 4170 Comblain-au-Pont<br />04/369 26 44 - <a href=""mailto:tourisme@comblainaupont.be"">tourisme@comblainaupont.be</a></i></p>
<p class=""discreet"">Meer informatie...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.comblainaupont.be/Le-week-end-du-bois-2008"" target=""_blank"">Le Week-End du Bois 2008</a></p>
</li><li>
<p class=""discreet""><a href=""http://www.comblainaupont.be/"" target=""_blank"">Office du Tourisme de Comblain au Pont</a></p>
</li><li>
<p class=""discreet""><a href=""http://www.ourthe-ambleve.be/"" target=""_blank"">Maison du Tourisme Pays d'Ourthe-Amblève</a></p>
</li></ul>
<p></p>",Van 17 tot 19 oktober 2008 stelt Comblain-au-Pont u een weekend voor rond het thema van het bos.,,16,2008/09/11,2008/10/19,publish,
sejour-fute/weekend-van-het-bos/week-end-du-bois-1,Image,,,week-end-du-bois-1,Week-end du bois,,gîte et chambre d'hôtes,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/weekend-van-het-bos/week-end-du-bois-1
sejour-fute/weekend-van-het-bos/week-end-du-bois,Vignette,,,week-end-du-bois,Week-end du bois,,Comblain au Pont,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/weekend-van-het-bos/week-end-du-bois
sejour-fute/halloween-in-comblain-au-pont,SejourFute,nl,sejour-fute/halloween-magie-et-enchantement-a-comblain-au-pont,halloween-in-comblain-au-pont,Halloween in Comblain-au-Pont,"<p align=""center""><img class=""image-inline"" src=""halloween-comblain-au-pont"" alt=""vakantiewoning en gastenkamer voor Halloween in Comblain au Pont"" /><br /></p>
<p>De heks Barbastella en het Elfje van het Licht nodigen u uit om de heerlijke wereld van de magie te betreden in de Grotte de l’Abîme en het Informatiecentrum van de Vleermuis.</p>
<p><b>In de Grotte de l’Abîme</b></p>
<p>Het Elfje en haar magische gloeilichtjes nemen u mee in de ondergrond naar een geheime en fantastische wereld, waar u de dans van twee dwaallichten bijwoont.</p>
<p><b>In het Informatiecentrum van de Vleermuis</b></p>
<p>Het ‘Centre d’Interprétation de la Chauve-Souris’ huist in een vreemd gebouw dat neerkijkt op de vroegere steengroeve van le Grand Banc. Dit is de schuilplaats van de heks ‘Barbastella’. Illusie of toverspel? In een sfeer van verrassing en verbazing probeert u de geheimen van dit raadselachtig personage en haar vrienden de vleermuizen te doorgronden.</p>
<p><i><b>Praktische informatie en reserveringen<br /></b></i></p>
<p><i>De twee sites zijn elke dag open van 25 oktober tot 2 november.<br />Rondleiding om 10.30 u, 12.30 u, 14 u, 15.30 u en 17 u (duur 1.15 u).<br />Bureau voor Toerisme - Place Leblanc, 1 in 4170 Comblain-au-Pont<br />04/369 26 44 - <a href=""mailto:tourisme@comblainaupont.be"">tourisme@comblainaupont.be</a></i></p>
<p class=""discreet"">Meer informatie...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.comblainaupont.be/"" target=""_blank"">Office du Tourisme de Comblain au Pont</a></p>
</li><li>
<p class=""discreet""><a href=""http://www.ourthe-ambleve.be/"" target=""_blank"">Maison du Tourisme Pays d'Ourthe-Amblève</a></p>
</li></ul>
<p></p>",Van 25 oktober tot 2 november 2008 nemen de heks Barbastella en het Elfje van het Licht bezit van Comblain-au-Pont om Halloween te vieren.,,16,2008/09/11,2008/11/02,publish,
sejour-fute/halloween-in-comblain-au-pont/halloween-comblain-au-pont,Image,,,halloween-comblain-au-pont,Halloween Comblain-au-Pont,,logement,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/halloween-in-comblain-au-pont/halloween-comblain-au-pont
sejour-fute/halloween-in-comblain-au-pont/halloween-comblain-au-pont-1,Vignette,,,halloween-comblain-au-pont-1,Halloween Comblain-au-Pont,,vakantiewoning,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/halloween-in-comblain-au-pont/halloween-comblain-au-pont-1
sejour-fute/holzwochenende,SejourFute,de,sejour-fute/week-end-du-bois,holzwochenende,Holzwochenende,"<p align=""center""><b><img class=""image-inline"" src=""week-end-du-bois-1"" alt=""Week-end du bois"" /><br /></b></p>
<p><b>Holzbetrachtung</b><br />Doppelausstellung von kunsthandwerklichen Holzskulpturen von Christian Jamoye (mit der Motorsäge geformte Möbel) und Danilo Malmusi (mit einem Opinel-Messer geschnitzte Gegenstände) – Die Künstler werden vor Ort arbeiten.</p>
<p><b>Baumbetrachtung</b><br />Sensibilisierung für Baumpflege und Vorführung von Kronenpflege</p>
<p><b>Tree Climbing</b><br />Einführung in Baumklettertechniken – Animationen für Kinder ab 8 Jahren</p>
<p><b>Entdeckung des Waldes</b><br />Spaziergang (auf Reservierung) mit einem Naturführer der Asbl „Découverte de Comblain-au-Pont et environs“. Sie lernen, die verschiedenen Baumarten zu erkennen und erfahren mehr über ihre Verwendungszwecke. Abgang des Spaziergangs täglich um 10.00 Uhr am Empfangsgebäude der Höhle.</p>
<p><i><b>Praktische Informationen und Reservierungen</b></i></p>
<p><i>Spaziergang: Erwachsene 4 €, Kinder (6-11 Jahre) 2 €<br />Spaziergang und Besichtigung der Höhle: Erwachsene 10 €, Kinder (6-11 Jahre) 6 €<br />Besichtigung der Höhle: Erwachsene 8 €, Kinder (6-11 Jahre) 5 €</i><i><br /></i></p>
<p><i>Spaziergang nur auf Reservierung<br />Besichtigung der Höhle: 10.30, 12.30, 14.00, 15.30, 17.00 Uhr</i></p>
<p><i>Bureau du Tourisme - Place Leblanc, 
1 à 4170 Comblain-au-Pont<br />04/369 26 44 - <a href=""mailto:tourisme@comblainaupont.be"">tourisme@comblainaupont.be</a></i></p>
<p class=""discreet"">Mehr Infos...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.comblainaupont.be/Le-week-end-du-bois-2008"" target=""_blank"">Le Week-End du Bois 2008</a></p>
</li><li>
<p class=""discreet""><a href=""http://www.comblainaupont.be/"" target=""_blank"">Office du Tourisme de Comblain au Pont</a></p>
</li><li>
<p class=""discreet""><a href=""http://www.ourthe-ambleve.be/"" target=""_blank"">Maison du Tourisme Pays d'Ourthe-Amblève</a></p>
</li></ul>
<p></p>","Vom 17. bis zum 19. Oktober 2008 lädt Comblain-au-Pont zu einem Wochenende ein, das dem Thema Holz gewidmet ist.",,16,2008/09/11,2008/10/19,publish,
sejour-fute/holzwochenende/week-end-du-bois-1,Image,,,week-end-du-bois-1,Week-end du bois,,gîte et chambre d'hôtes,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/holzwochenende/week-end-du-bois-1
sejour-fute/holzwochenende/week-end-du-bois,Vignette,,,week-end-du-bois,Week-end du bois,,Comblain au Pont,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/holzwochenende/week-end-du-bois
sejour-fute/week-end-del-bosco,SejourFute,it,sejour-fute/week-end-du-bois,week-end-del-bosco,Week-end del bosco,"<p align=""center""><b><img class=""image-inline"" src=""week-end-du-bois-1"" alt=""Week-end du bois"" /><br /></b></p>
<p><b>Approches du bois</b><br />esposizione di sculture d’artigianato su legno di Christian Jamoye (mobilio scolpito con la motosega) e Danilo Malmusi (oggetti scolpiti con il coltello Opinel) – Gli artisti lavoreranno sul posto.</p>
<p><b>Approches de l’arbre</b><br />sensibilizzazione alla cura degli alberi e dimostrazione di cure in altezza</p>
<p><b>Tree climbing</b><br />iniziazione alle tecniche di arrampicata sugli alberi – Animazioni per i bambini a partire da 8 anni</p>
<p><b>Scoperta del bosco e della foresta</b><br />passeggiata (su prenotazione) con una guida della natura dell’associazione Découverte di Comblain-au-Pont et environs (Scoperta di Comblain-au-Pont e dintorni). Imparate a riconoscere le diverse essenze di alberi ed a conoscerne le utilizzazioni pratiche. Partenza della passeggiata ogni giorno alle ore 10:00 dall’edificio all’entrata della grotta.</p>
<p><i><b>Informazioni pratiche e prenotazioni</b></i></p>
<p><i>passeggiata: adulti 4 €, bambini (6-11 anni) 2 €<br />passeggiata e visita della grotta: adulti 10 €, bambini (6-11 anni) 6 €<br />visita della grotta: adulti 8 €, bambini (6-11 anni) 5 €</i><i><br /></i></p>
<p><i>passeggiata solo su prenotazione<br />orario delle visite della grotta: 10:30, 12:30, 14:00, 15:30, 17:00</i></p>
<p><i>Bureau du Tourisme - Place Leblanc, 
1 à 4170 Comblain-au-Pont<br />04/369 26 44 - <a href=""mailto:tourisme@comblainaupont.be"">tourisme@comblainaupont.be</a></i></p>
<p class=""discreet"">Per saperne di più...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.comblainaupont.be/Le-week-end-du-bois-2008"" target=""_blank"">Il Week-End del Bosco 2008</a></p>
</li><li>
<p class=""discreet""><a href=""http://www.comblainaupont.be/"" target=""_blank"">Ufficio Turistico di Comblain au Pont</a></p>
</li><li>
<p class=""discreet""><a href=""http://www.ourthe-ambleve.be/"" target=""_blank"">Casa del Turismo Pays d’Ourthe-Amblève</a></p>
</li></ul>
<p></p>",Dal 17 al 19 ottobre 2008 Comblain-au-Pont vi propone un week-end sul tema del bosco.,,16,2008/09/11,2008/10/19,publish,
sejour-fute/week-end-del-bosco/week-end-du-bois-1,Image,,,week-end-du-bois-1,Week-end du bois,,gîte et chambre d'hôtes,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/week-end-del-bosco/week-end-du-bois-1
sejour-fute/week-end-del-bosco/week-end-du-bois,Vignette,,,week-end-du-bois,Week-end du bois,,Comblain au Pont,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/week-end-del-bosco/week-end-du-bois
sejour-fute/nuit-musical-de-bel153il,SejourFute,fr,,nuit-musical-de-bel153il,Nuit musicale de Beloeil,"
<p align=""center""><img class=""image-inline"" src=""nuit-musicale-de-beloeil"" alt=""Nuit musicale de Beloeil"" /><br /></p>
<p>Depuis 20 ans déjà, la musique classique règne en maître au domaine princier de Beloeil.  Pour marquer cet anniversaire exceptionnel, il a été décidé, non pas de rendre hommage à un compositeur comme ce fut le cas durant les 7 dernières années, mais bien de vous inviter à venir découvrir 20 des plus grands compositeurs de musique classique.  350 artistes sont mobilisés cette année encore pour assurer cette ballade musicale prestigieuse à la rencontre de nos plus grands compositeurs.</p>
<p align=""center""><img class=""image-inline"" src=""nuit-musicale-de-beloeil-1"" alt=""Nuit musicale de Beloeil"" /><br /></p>
<h3>Imaginez le programme</h3>
<p>En entrant dans l'allée principale du Château, vous entrez en Allemagne, et partez à la rencontre de la rigueur et de la maitrise des compositeurs que sont Bach, Beethoven et Brhams.  Quelques pas plus loin, et vous voilà déjà à Vienne et redécouvrez avec bonheur le génie de Mozart, la poésie de Schubert, Haydn le maître de la symphonie et Strauss, celui de la valse.  Vous entrez dans l'opéra en entrant en France par le chemin de l'Orangerie qui vous conduit à la rencontre de Bizet et de Lully, mais aussi de Berlioz, de Gounod et des Cancans parisiens d'Offenbach.  Après un détour à l'Est du parc à la rencontre de Chopin, le maître incontesté du piano, et Liszt, vous arrivez en Russie, là où le maître du ballet, Tchaikovsky, vous attend.  A l'ombre du château, retrouvez ensuite les grands compositeurs italiens que sont Puccini, Verdi et Vivaldi.  Le grand voyage à travers l'histoire de la musique classique s'achève en Angleterre en suivant la voix royale qui vous conduit au temple de Pomone à la rencontre de Purcell et de Haendel.</p>
<h3>Le temps d'une soirée d'exception, laissez-vous donc guider par la musique classique et plongez-vous dans l'univers féérique d'une nuit musicale unique!</h3>
<p class=""discreet"">En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.ideefixe.be"" target=""_blank"">Nuit musicale de Beloeil<br /></a></p>
</li><li>
<p class=""discreet""><a href=""http://www.chateaudebeloeil.com/"" target=""_blank"">Château de Beloeil</a></p>
</li><li>
<p class=""discreet""><a href=""http://www.tournaisis.be"" target=""_blank"">Maison du Tourisme du Tournaisis</a></p>
</li></ul>
<br />","Entrez dans l'univers féerique de la Nuit Musicale qui se tiendra le samedi 9 août 2008 de 18 à 24h aux parcs et château de Beloeil.
",,9,2008/06/18,2008/08/09,publish,
sejour-fute/nuit-musical-de-bel153il/nuit-musicale-de-beloeil,Image,,,nuit-musicale-de-beloeil,Nuit musicale de Beloeil,,gîte et chambre d'hôtes Beloeil Nuit musicale,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/nuit-musical-de-bel153il/nuit-musicale-de-beloeil
sejour-fute/nuit-musical-de-bel153il/nuit-musicale-de-beloeil-1,Image,,,nuit-musicale-de-beloeil-1,Nuit musicale de Beloeil,,Beloeil chambre d'hôtes et gîtes pour la Nuit musicale,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/nuit-musical-de-bel153il/nuit-musicale-de-beloeil-1
sejour-fute/nuit-musical-de-bel153il/nuit-musicale-de-beloeil-2,Vignette,,,nuit-musicale-de-beloeil-2,Nuit musicale de Beloeil,,chambre d'hôtes et gîte proche de Beloeil,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/nuit-musical-de-bel153il/nuit-musicale-de-beloeil-2
sejour-fute/namur-en-mai,SejourFute,,,namur-en-mai,Namur en Mai,"
<blockquote class=""pullquote"">
<p><a href=""http://www.artsforains.com/"" target=""_blank"">Namur en Mai</a></p>
<p><a href=""http://www.pays-de-namur.be/pays-namur-fr/"" target=""_blank"">Maison du Tourisme du Pays de Namur</a></p>
</blockquote>
<p>Namur en Mai, le Festival des Arts Forains dressera ses chapiteaux, ses entresorts et ses tréteaux
du 1er au 4 mai 2008 
(long Week-end d’ascension). Pendant 4 jours, dans le décor somptueux de Namur, 300 comédiens et
bateleurs, marchands de rêve et d'illusion, vous emmèneront pour
quelques Sous à la recherche de l'émotion et du vrai plaisir de la Fête.</p>
<p align=""center""><img class=""image-inline"" src=""namur-en-mai-festival-des-arts-forains"" alt=""Namur en Mai, Festival des Arts forains"" /><br /></p>
<p align=""center""><i>
Vous y verrez des dompteurs de sucettes, une poule percussionniste,
des illusionnistes de la clope et le dragon cracheur de feu, l'homme
pieuvre et la femme araignée.<br />Vous partagerez l'héritage du grand oncle, la danse du feu et de l'amour.<br />Vous voyagerez des Indes à Conakry en écoutant du gaffophone indien.<br />Vous y cueillerez le dracoecephalum forrestii<br />suivrez des dames à la tombée de la nuit<br />construirez votre cathédrale de brume<br />
... et Elga n'en finira pas de mourir !</i></p>
<p align=""center""><i><img class=""image-inline"" src=""chambres-dhotes-namur-en-mai"" alt=""chambres d'hôtes namur en mai"" /><br /></i></p>
","Du 1er au 4 mai 2008, Namur en Mai vous invite au Festival des Arts Forains.",,34,2008/04/21,2008/05/05,publish,
sejour-fute/namur-en-mai/gites-et-chambres-dhotes-pour-namur-en-mai,Vignette,,,gites-et-chambres-dhotes-pour-namur-en-mai,Gîtes et Chambres d'Hôtes pour Namur en Mai,,"Namur en Mai, le festival des arts forains.  Les Gîtes de Wallonie vous proposent des hébergements : gîte rural et chambre d'hôtes à Namur",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/namur-en-mai/gites-et-chambres-dhotes-pour-namur-en-mai
sejour-fute/namur-en-mai/chambres-dhotes-namur-en-mai,Image,,,chambres-dhotes-namur-en-mai,chambres d'hôtes namur en mai,,les chambres d'hôtes disponibles pour namur en mai du 1 mai 2008 au 4 mai 2008,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/namur-en-mai/chambres-dhotes-namur-en-mai
sejour-fute/namur-en-mai/namur-en-mai-festival-des-arts-forains,Image,,,namur-en-mai-festival-des-arts-forains,"Namur en Mai, Festival des Arts forains",,"Logements en gîte et chambre d'hôtes pour Namur en Mai, le festival des arts forains du 1 mai 2008 au 4 mai 2008",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/namur-en-mai/namur-en-mai-festival-des-arts-forains
sejour-fute/ducasse-d-ath,SejourFute,fr,,ducasse-d-ath,Ducasse d'Ath,"<p align=""center""><img class=""image-inline"" src=""ducasse-d-ath-logement"" alt=""Ducasse d'Ath logement"" /><br /></p>
<p>Cette remarquable manifestation se déroule tous les 4èmes week-ends du mois d'août. Elle remonte au 15ème siècle et met en scène les célèbres géants d'Ath, dont le fameux Gouyasse (Goliath) est le roi de la fête. Après avoir conduit en cortège sa gracieuse fiancée à l'autel de l'église St Julien pour y être mariés, il affronte, dans l'après-midi du samedi, le minuscule David. Suite au combat, on déguste la traditionnelle tarte aux mastelles ou ""tarte Gouyasse"" (mélange de macarons et d'amandes). Le lendemain, le spectaculaire cortège folklorique, composé des sept géants traditionnels de la ville, accompagnés de chars allégoriques et de groupes divers, attire à Ath une foule innombrable.</p>
<br />
<p></p>
<p></p>
<p><i><b>Informations pratiques et réservations</b></i></p>
<p></p>
<br />
<p class=""discreet"">En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.ath.be"" target=""_blank"">Ath</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.tournaisis.be"" target=""_blank"">Maison du tourisme du Tournaisis</a></p>
</li></ul>","Du 22 au 23 août 2009, Vepres gouyasses et procession des géants – Ducasse d'Ath",,9,2009/05/19,2009/08/24,publish,
sejour-fute/ducasse-d-ath/vepres-gouyasses-et-procession-des-geants-ducasse-d-ath,Vignette,,,vepres-gouyasses-et-procession-des-geants-ducasse-d-ath,Vepres gouyasses et procession des géants – Ducasse d'Ath,,"Logement à proximité d'Ath, Vepres gouyasses et procession des géants – Ducasse d'Ath",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/ducasse-d-ath/vepres-gouyasses-et-procession-des-geants-ducasse-d-ath
sejour-fute/ducasse-d-ath/ducasse-d-ath-logement,Image,,,ducasse-d-ath-logement,Ducasse d'Ath logement,,hébergement Ducasse d'Ath : gîtes et chambre d'hôtes,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/ducasse-d-ath/ducasse-d-ath-logement
